--- ATL ---
Patrick Williams (willipa01) | curr_mins, 25.5 | prev_mins, mean: 24.294117647058822, std: 7.598488285274465 | 2fga, mean: 4.294117647058823, std: 3.4770627543839177 | 3fga, mean: 1.7058823529411764, std: 1.2254509797646858 | fta, mean: 2.411764705882353, std: 3.3617016617010704 | 2fgp: (9, 8) | 3fgp: (16, 15) | ftp: (20, 8) | ast, mean: 0.8823529411764706, std: 1.1823383083671637 | reb, mean: 4.0588235294117645, std: 2.689206929567638 | stl, mean: 0.5294117647058824, std: 0.4991341984846218 | blk, mean: 0.5294117647058824, std: 0.7759356446042894
Alex Caruso (carusal01) | curr_mins, 25.4 | prev_mins, mean: 27.463414634146343, std: 6.633608299559221 | 2fga, mean: 3.1707317073170733, std: 1.7655571776442789 | 3fga, mean: 3.073170731707317, std: 1.567820359023239 | fta, mean: 1.7804878048780488, std: 1.9064997313036884 | 2fgp: (7, 8) | 3fgp: (2, 3) | ftp: (24, 7) | ast, mean: 4.024390243902439, std: 2.0893201704236155 | reb, mean: 3.6097560975609757, std: 2.3775171388214322 | stl, mean: 1.7317073170731707, std: 1.4983631759422118 | blk, mean: 0.36585365853658536, std: 0.5740781607775522
Coby White (whiteco01) | curr_mins, 19.0 | prev_mins, mean: 26.950819672131146, std: 7.347189112356355 | 2fga, mean: 4.770491803278689, std: 2.2057558284005454 | 3fga, mean: 5.786885245901639, std: 2.443557968252144 | fta, mean: 1.4918032786885247, std: 1.9804201476708738 | 2fgp: (2, 2) | 3fgp: (6, 9) | ftp: (7, 2) | ast, mean: 2.8852459016393444, std: 2.29109724343526 | reb, mean: 2.9836065573770494, std: 1.9875992873741215 | stl, mean: 0.47540983606557374, std: 0.8609289183935005 | blk, mean: 0.18032786885245902, std: 0.38446030818224836
Goran Dragić (dragigo01) | curr_mins, 18.5 | prev_mins, mean: 23.19047619047619, std: 7.774310856728856 | 2fga, mean: 4.190476190476191, std: 2.5188630772263223 | 3fga, mean: 3.0, std: 1.3093073414159542 | fta, mean: 1.5714285714285714, std: 1.81452941745311 | 2fgp: (8, 9) | 3fgp: (2, 4) | ftp: (10, 3) | ast, mean: 4.095238095238095, std: 2.5617100297738604 | reb, mean: 3.0952380952380953, std: 1.4769583256448402 | stl, mean: 0.9047619047619048, std: 0.9712418121129115 | blk, mean: 0.19047619047619047, std: 0.392676726249301
Javonte Green (greenja01) | curr_mins, 17.0 | prev_mins, mean: 15.716417910447761, std: 4.9438820028583494 | 2fga, mean: 3.029850746268657, std: 2.0730693176142885 | 3fga, mean: 1.8507462686567164, std: 1.2369163794089948 | fta, mean: 1.3880597014925373, std: 1.83624555214683 | 2fgp: (19, 12) | 3fgp: (5, 12) | ftp: (21, 4) | ast, mean: 0.8805970149253731, std: 0.9387573249860528 | reb, mean: 4.1940298507462686, std: 2.4812058092318034 | stl, mean: 0.6417910447761194, std: 0.8927818763425779 | blk, mean: 0.3880597014925373, std: 0.5451338020223784
Andre Drummond (drumman01) | curr_mins, 16.1 | prev_mins, mean: 19.19178082191781, std: 6.941354204947066 | 2fga, mean: 5.890410958904109, std: 3.3415673618606743 | 3fga, mean: 0.0410958904109589, std: 0.19851201022177317 | fta, mean: 2.2465753424657535, std: 2.391656856301948 | 2fgp: (16, 12) | 3fgp: (1, 2) | ftp: (12, 11) | ast, mean: 1.7945205479452055, std: 1.3943025369862434 | reb, mean: 9.315068493150685, std: 4.945945377805965 | stl, mean: 1.0684931506849316, std: 1.0112892507009177 | blk, mean: 0.9315068493150684, std: 0.9698010970097457
Derrick Jones Jr. (jonesde02) | curr_mins, 13.5 | prev_mins, mean: 17.215686274509803, std: 6.698884090536204 | 2fga, mean: 2.627450980392157, std: 2.076580752137055 | 3fga, mean: 1.196078431372549, std: 1.328711713419405 | fta, mean: 1.3725490196078431, std: 1.546162666958143 | 2fgp: (20, 12) | 3fgp: (2, 3) | ftp: (5, 2) | ast, mean: 0.5882352941176471, std: 0.6910200073218077 | reb, mean: 3.3137254901960786, std: 2.209517701595526 | stl, mean: 0.49019607843137253, std: 0.6678190731735844 | blk, mean: 0.6470588235294118, std: 0.9460657319070446
Dalen Terry (terryda01) | curr_mins, 3.2 | prev_mins, mean: 2.6666666666666665, std: 2.748737083745107 | 2fga, mean: 0.7777777777777778, std: 0.7856742013183862 | 3fga, mean: 0.3333333333333333, std: 0.4714045207910317 | fta, mean: 0.4444444444444444, std: 0.8314794192830981 | 2fgp: (3, 6) | 3fgp: (2, 3) | ftp: (4, 2) | ast, mean: 0.5555555555555556, std: 0.6849348892187752 | reb, mean:  0.2222222222222222, std: 0.41573970964154905 | stl, mean: 0.11111111111111111, std: 0.31426968052735443 | blk, mean: 0.2222222222222222, std00.2222222222222222, std: 0.41573970964154905 | stl, mean: 0.1111111111111111, std: 0.31426968052735443 | b: 0.41573970964154905
Tony Bradley (bradlto01) | curr_mins, 2.4 | prev_mins, mean: 9.4, std: 5.925599317598792 | 2fga, mean: 2.2363636363636363, std: 1.9349760286383288 | 3fga, mean: 1.0, std: 1.0 | fta, mean: 0.5272727272727272, std: 0.8496961051307579 | 2fgp: (18, 13) | 3fgp: (3, 6) | ftp: (20, 11) | ast, mean: 0.4909090909090909, std: 0.6287860533014757 | reb, mean: 3.381818181818182, std: 2.4382624893440306 | stl, mean: 0.18181818181818182, std: 0.5749595745760688 | blk, mean: 0.6, std: 0.703239258393226
Malcolm Hill (hillma01) | curr_mins, 0.3 | prev_mins, mean: 10.578947368421053, std: 9.337619382587407 | 2fga, mean: 0.8421052631578947, std: 0.8743814592545343 | 3fga, mean: 1.894736842105263, std: 1.5181268528269427 | fta, mean: 0.7368421052631579, std: 1.2913520154089786 | 2fgp: (12, 6) | 3fgp: (10, 17) | ftp: (12, 4) | ast, mean: 0.42105263157894735, std: 0.7480352843974681 | reb, mean: 1.8421052631578947, std: 1.980514497076503 | stl, mean: 0.3684210526315789, std: 0.7405919620773835 | blk, mean: 0.15789473684210525, std: 0.36464227527765836
Marko Simonovic (simonma01) | curr_mins, 2.0 | prev_mins, mean: 3.3333333333333335, std: 2.160246899469287 | 2fga, mean: 1.1111111111111112, std: 1.0999438818457405 | 3fga, mean: 0.5555555555555556, std: 0.8314794192830981 | fta, mean: 1.2222222222222223, std: 1.1331154474650633 | 2fgp: (4, 8) | 3fgp: (2, 5) | ftp: (9, 4) | ast, mean: 1.0, std: 1.0 | reb, mean: 1.1111111111111112, std: 1.3698697784375502 | stl, mean: 0.1111111111111111, std: 0.31426968052735443 | blk, mean: 0.1111111111111111, std: 0.31426968052735443
--- CHO ---
Terry Rozier (roziete01) | curr_mins, 36.8 | prev_mins, mean: 33.23287671232877, std: 5.151194961632238 | 2fga, mean: 7.863013698630137, std: 2.771256915232384 | 3fga, mean: 8.123287671232877, std: 2.9928920611756116 | fta, mean: 2.410958904109589, std: 2.2010932304811694 | 2fgp: (16, 15) | 3fgp: (4, 6) | ftp: (24, 5) | ast, mean: 4.465753424657534, std: 2.3761497103612634 | reb, mean: 4.315068493150685, std: 2.150990293303071 | stl, mean: 1.273972602739726, std: 1.3371434895246497 | blk, mean: 0.3424657534246575, std: 0.5291289839952867
P.J. Washington (washipj01) | curr_mins, 32.7 | prev_mins, mean: 26.692307692307693, std: 7.520071760956861 | 2fga, mean: 3.5538461538461537, std: 2.3924931909284615 | 3fga, mean: 4.630769230769231, std: 2.5332814278913838 | fta, mean: 1.2461538461538462, std: 1.8976160690619508 | 2fgp: (18, 12) | 3fgp: (12, 20) | ftp: (6, 3) | ast, mean: 2.2615384615384615, std: 1.891494509452761 | reb, mean: 5.184615384615385, std: 2.887065626028283 | stl, mean: 0.8769230769230769, std: 1.0153846153846153 | blk, mean: 0.9384615384615385, std: 0.9093856434542553
LaMelo Ball (ballla01) | curr_mins, 32.7 | prev_mins, mean: 31.813333333333333, std: 5.563436188384138 | 2fga, mean: 9.186666666666667, std: 3.4085904548491723 | 3fga, mean: 7.533333333333333, std: 2.542090128658349 | fta, mean: 3.24, std: 2.387969849055888 | 2fgp: (7, 8) | 3fgp: (8, 12) | ftp: (8, 2) | ast, mean: 7.613333333333333, std: 3.3858266674805164 | reb, mean: 6.68, std: 2.953686961522271 | stl, mean: 1.5866666666666667, std: 1.367170638784916 | blk, mean: 0.4, std: 0.5656854249492381
Gordon Hayward (haywago01) | curr_mins, 32.7 | prev_mins, mean: 31.408163265306122, std: 6.97493579034724 | 2fga, mean: 8.10204081632653, std: 3.9083630790290838 | 3fga, mean: 4.489795918367347, std: 1.6177894842944012 | fta, mean: 3.0408163265306123, std: 2.9413254243586073 | 2fgp: (2, 2) | 3fgp: (10, 15) | ftp: (12, 3) | ast, mean: 3.6122448979591835, std: 2.0683852178481517 | reb, mean: 4.571428571428571, std: 1.9059520091609048 | stl, mean: 0.9591836734693877, std: 0.9467276330402613 | blk, mean: 0.4489795918367347, std: 0.6719215360471154
Kelly Oubre Jr. (oubreke01) | curr_mins, 31.4 | prev_mins, mean: 25.80263157894737, std: 7.960461069763064 | 2fga, mean: 4.9868421052631575, std: 2.552055008134217 | 3fga, mean: 7.276315789473684, std: 3.114476741599015 | fta, mean: 2.486842105263158, std: 2.185438779577177 | 2fgp: (16, 12) | 3fgp: (11, 20) | ftp: (3, 2) | ast, mean: 1.105263157894737, std: 1.2626095300942268 | reb, mean: 3.973684210526316, std: 1.8985706826766058 | stl, mean: 1.013157894736842, std: 1.106124351206685 | blk, mean: 0.40789473684210525, std: 0.6524776983272335
Dennis Smith Jr. (smithde03) | curr_mins, 29.1 | prev_mins, mean: 16.756756756756758, std: 9.379118282207743 | 2fga, mean: 4.378378378378378, std: 3.0522596977051624 | 3fga, mean: 0.7297297297297297, std: 1.00400949302739 | fta, mean: 1.7297297297297298, std: 1.8548497228944314 | 2fgp: (10, 12) | 3fgp: (3, 8) | ftp: (20, 11) | ast, mean: 3.5675675675675675, std: 2.455446681888407 | reb, mean: 2.3783783783783785, std: 1.8061658861193104 | stl, mean: 1.2162162162162162, std: 1.3583602025004393 | blk, mean: 0.32432432432432434, std: 0.5226778271841545
Mason Plumlee (plumlma01) | curr_mins, 27.1 | prev_mins, mean: 24.068493150684933, std: 5.5327883607159265 | 2fga, mean: 4.3561643835616435, std: 2.1604785302861402 | 3fga, mean: 0.0273972602739726, std: 0.16323801764127377 | fta, mean: 2.3424657534246576, std: 1.7377294119341897 | 2fgp: (10, 6) | 3fgp: (1, 2) | ftp: (10, 15) | ast, mean: 3.095890410958904, std: 1.7529965230735771 | reb, mean: 7.739726027397261, std: 3.7417576898926153 | stl, mean: 0.8356164383561644, std: 0.7766048100305953 | blk, mean: 0.7123287671232876, std: 0.9138126071319407
Jalen McDaniels (mcdanja01) | curr_mins, 25.6 | prev_mins, mean: 15.854545454545455, std: 7.396358272993497 | 2fga, mean: 2.6545454545454548, std: 2.0557518581967376 | 3fga, mean: 1.9636363636363636, std: 1.4766502184906873 | fta, mean: 1.309090909090909, std: 1.571018514707487 | 2fgp: (10, 8) | 3fgp: (12, 19) | ftp: (15, 6) | ast, mean: 1.0545454545454545, std: 1.068868251396296 | reb, mean: 3.090909090909091, std: 2.2585009289971505 | stl, mean: 0.4727272727272727, std: 0.709789865307023 | blk, mean: 0.4, std: 0.6768912897813196
Nick Richards (richani01) | curr_mins, 19.5 | prev_mins, mean: 6.88, std: 5.453952695064379 | 2fga, mean: 1.8, std: 1.6370705543744901 | 3fga, mean: 1.0, std: 1.0 | fta, mean: 0.86, std: 1.1490865937778578 | 2fgp: (3, 2) | 3fgp: (3, 6) | ftp: (17, 8) | ast, mean: 0.26, std: 0.5589275444992848 | reb, mean: 1.72, std: 1.5625619987699688 | stl, mean: 0.18, std: 0.5895761189193469 | blk, mean: 0.42, std: 0.8022468448052633
James Bouknight (bouknja01) | curr_mins, 16.9 | prev_mins, mean: 9.451612903225806, std: 8.64660556063036 | 2fga, mean: 2.967741935483871, std: 2.788037475655729 | 3fga, mean: 1.5806451612903225, std: 2.1064293828792917 | fta, mean: 1.0, std: 1.684847078348464 | 2fgp: (9, 16) | 3fgp: (10, 18) | ftp: (21, 4) | ast, mean: 0.8387096774193549, std: 0.9536609999415796 | reb, mean: 1.6774193548387097, std: 1.8207955860219467 | stl, mean: 0.22580645161290322, std: 0.489217770583971 | blk, mean: 0.03225806451612903, std: 0.17668469596940845
JT Thor (thorjt01) | curr_mins, 10.4 | prev_mins, mean: 7.424242424242424, std: 6.976281474679599 | 2fga, mean: 0.8484848484848485, std: 0.9884549351697024 | 3fga, mean: 0.8181818181818182, std: 1.2174126925212525 | fta, mean: 0.6060606060606061, std: 0.919136417460794 | 2fgp: (18, 12) | 3fgp: (8, 21) | ftp: (4, 3) | ast, mean: 0.5757575757575758, std: 0.8538789577942649 | reb, mean: 1.303030303030303, std: 1.2181667419540474 | stl, mean: 0.24242424242424243, std: 0.49422746758485114 | blk, mean: 0.3333333333333333, std: 0.6816498108607267
Kai Jones (joneska01) | curr_mins, 4.8 | prev_mins, mean: 2.4761904761904763, std: 1.7625481450782619 | 2fga, mean: 0.5714285714285714, std: 0.7284313590846836 | 3fga, mean: 0.09523809523809523, std: 0.2935435239509036 | fta, mean: 0.38095238095238093, std: 0.9988655696858585 | 2fgp: (3, 2) | 3fgp: (2, 2) | ftp: (4, 6) | ast, mean: 0.19047619047619047, std: 0.39267672624930106 | reb, mean: 0.5238095238095238, std: 0.6632565846278151 | stl, mean: 0.047619047619047616, std: 0.21295885499997996 | blk, mean: 0.09523809523809523, std: 0.4259177099999599
Bryce McGowens (mcgowbr01) | curr_mins, 14.6 | prev_mins, mean: 5.4, std: 5.571355310873648 | 2fga, mean: 1.2, std: 1.1661903789690602 | 3fga, mean: 0.6, std: 0.7999999999999999 | fta, mean: 1.0, std: 2.0 | 2fgp: (3, 2) | 3fgp: (2, 3) | ftp: (2, 1) | ast, mean: 0.2, std: 0.4 | reb, mean: 0.4, std: 0.48989794855663565 | stl, mean: 0.4, std: 0.48989794855663565 | blk, mean: 0.2, std: 0.4000000000000001
Mark Williams (willima07) | curr_mins, 4.3 | prev_mins, mean: 4.0, std: 2.449489742783178 | 2fga, mean: 2.3333333333333335, std: 2.0548046676563256 | 3fga, mean: 1.0, std: 1.0 | fta, mean: 1.0, std: 0.816496580927726 | 2fgp: (5, 4) | 3fgp: (3, 6) | ftp: (2, 1) | ast, mean: 1.0, std: 1.0 | reb, mean: 2.6666666666666665, std: 1.247219128924647 | stl, mean: 1.0, std: 1.0 | blk, mean: 1.0, std: 1.0
Cody Martin (martico01) | curr_mins, 1.0 | prev_mins, mean: 25.774647887323944, std: 7.113164116569791 | 2fga, mean: 3.7183098591549295, std: 2.0222919544560636 | 3fga, mean: 2.23943661971831, std: 1.3785559778301018 | fta, mean: 1.5070422535211268, std: 1.591112990177132 | 2fgp: (14, 12) | 3fgp: (6, 9) | ftp: (8, 4) | ast, mean: 2.5211267605633805, std: 1.608596229326111 | reb, mean: 4.014084507042254, std: 2.1656275006869947 | stl, mean: 1.2394366197183098, std: 0.9562955040432651 | blk, mean: 0.4507042253521127, std: 0.7275026236701386
--- CLE ---
Donovan Mitchell (mitchdo01) | curr_mins, 38.2 | prev_mins, mean: 33.28358208955224, std: 3.9504617910649746 | 2fga, mean: 10.776119402985074, std: 3.535833181055123 | 3fga, mean: 9.761194029850746, std: 2.8077161922252327 | fta, mean: 4.6716417910447765, std: 3.0877130584605554 | 2fgp: (9, 8) | 3fgp: (7, 12) | ftp: (24, 5) | ast, mean: 5.343283582089552, std: 2.011550518069426 | reb, mean: 4.208955223880597, std: 2.2496255969279217 | stl, mean: 1.4776119402985075, std: 1.1636049100631627 | blk, mean: 0.1791044776119403, std: 0.3834397784676158
Darius Garland (garlada01) | curr_mins, 35.5 | prev_mins, mean: 35.279411764705884, std: 4.4617511341838645 | 2fga, mean: 10.573529411764707, std: 4.312485895869821 | 3fga, mean: 6.676470588235294, std: 2.3100877018657577 | fta, mean: 3.5441176470588234, std: 3.1127528176529258 | 2fgp: (16, 15) | 3fgp: (6, 9) | ftp: (26, 4) | ast, mean: 8.573529411764707, std: 3.7389687807271934 | reb, mean: 3.2941176470588234, std: 1.8869429332171106 | stl, mean: 1.3088235294117647, std: 1.0183226251331803 | blk, mean: 0.10294117647058823, std: 0.30388203411429154
Evan Mobley (mobleev01) | curr_mins, 34.3 | prev_mins, mean: 33.30434782608695, std: 5.079953063306178 | 2fga, mean: 10.695652173913043, std: 3.4317543062036724 | 3fga, mean: 1.3333333333333333, std: 1.163037834651529 | fta, mean: 3.652173913043478, std: 2.388535946925282 | 2fgp: (14, 12) | 3fgp: (2, 4) | ftp: (3, 2) | ast, mean: 2.5217391304347827, std: 1.593544000858372 | reb, mean: 8.26086956521739, std: 3.015189440117878 | stl, mean: 0.8115942028985508, std: 0.9967390645825737 | blk, mean: 1.6666666666666667, std: 1.2237583671063506
Jarrett Allen (allenja01) | curr_mins, 33.1 | prev_mins, mean: 31.875, std: 4.964382064840929 | 2fga, mean: 9.553571428571429, std: 3.4481860803758777 | 3fga, mean: 0.17857142857142858, std: 0.3829930462415574 | fta, mean: 4.160714285714286, std: 2.6170920729633007 | 2fgp: (12, 6) | 3fgp: (2, 10) | ftp: (18, 8) | ast, mean: 1.6428571428571428, std: 1.2453996981544782 | reb, mean: 10.75, std: 3.9562337790233926 | stl, mean: 0.7857142857142857, std: 0.817537367304257 | blk, mean: 1.3392857142857142, std: 1.056895482639835
Caris LeVert (leverca01) | curr_mins, 32.3 | prev_mins, mean: 30.280701754385966, std: 6.466524829240966 | 2fga, mean: 10.456140350877194, std: 3.884608293552481 | 3fga, mean: 4.4035087719298245, std: 2.3385379232212817 | fta, mean: 3.3508771929824563, std: 3.017441858741167 | 2fgp: (2, 2) | 3fgp: (10, 20) | ftp: (4, 2) | ast, mean: 4.245614035087719, std: 2.364063567839383 | reb, mean: 3.754385964912281, std: 2.303930293737097 | stl, mean: 0.8596491228070176, std: 0.8468433955190997 | blk, mean: 0.40350877192982454, std: 0.671725955055321
Dean Wade (wadede01) | curr_mins, 22.8 | prev_mins, mean: 18.745098039215687, std: 10.67127927949487 | 2fga, mean: 1.4705882352941178, std: 1.6252051596158512 | 3fga, mean: 2.784313725490196, std: 2.0225563856043336 | fta, mean: 0.5882352941176471, std: 1.1910856900774462 | 2fgp: (17, 10) | 3fgp: (10, 17) | ftp: (3, 2) | ast, mean: 1.0196078431372548, std: 1.1962391406015407 | reb, mean: 2.9411764705882355, std: 2.346559974506548 | stl, mean: 0.5686274509803921, std: 0.8689615610258956 | blk, mean: 0.13725490196078433, std: 0.34411625048596556
Cedi Osman (osmande01) | curr_mins, 21.5 | prev_mins, mean: 21.651515151515152, std: 7.898009768946635 | 2fga, mean: 3.227272727272727, std: 2.4911689756043796 | 3fga, mean: 5.4393939393939394, std: 2.7859430038264117 | fta, mean: 1.9848484848484849, std: 1.9108337403091262 | 2fgp: (15, 12) | 3fgp: (6, 10) | ftp: (3, 2) | ast, mean: 2.0454545454545454, std: 1.8458127731133593 | reb, mean: 2.212121212121212, std: 1.719012679234283 | stl, mean: 0.7878787878787878, std: 0.8619068274744176 | blk, mean: 0.15151515151515152, std: 0.39857413448381535
Lamar Stevens (stevela01) | curr_mins, 20.8 | prev_mins, mean: 15.603174603174603, std: 8.514301101982948 | 2fga, mean: 4.031746031746032, std: 3.2316306462702116 | 3fga, mean: 1.0317460317460319, std: 1.0685735034734498 | fta, mean: 1.1904761904761905, std: 1.562020901605402 | 2fgp: (14, 12) | 3fgp: (6, 14) | ftp: (13, 6) | ast, mean: 0.6984126984126984, std: 0.902112523071925 | reb, mean: 2.6031746031746033, std: 2.0121825987677093 | stl, mean: 0.49206349206349204, std: 0.794285460520432 | blk, mean: 0.2857142857142857, std: 0.628138378965377
Kevin Love (loveke01) | curr_mins, 20.7 | prev_mins, mean: 21.972972972972972, std: 5.229782107426793 | 2fga, mean: 3.8378378378378377, std: 2.2781395149066506 | 3fga, mean: 6.445945945945946, std: 2.8717726510363457 | fta, mean: 2.675675675675676, std: 2.5154017899898227 | 2fgp: (2, 2) | 3fgp: (10, 15) | ftp: (22, 5) | ast, mean: 2.1621621621621623, std: 1.3358571195953943 | reb, mean: 7.243243243243243, std: 2.999147675368881 | stl, mean: 0.35135135135135137, std: 0.5796651510683032 | blk, mean: 0.24324324324324326, std: 0.4879856779802105
Isaac Okoro (okorois01) | curr_mins, 17.1 | prev_mins, mean: 29.134328358208954, std: 5.874039832337059 | 2fga, mean: 4.08955223880597, std: 2.092854533410618 | 3fga, mean: 2.343283582089552, std: 1.7151845016805276 | fta, mean: 2.3134328358208953, std: 2.3953247698280205 | 2fgp: (6, 5) | 3fgp: (8, 14) | ftp: (24, 8) | ast, mean: 1.8059701492537314, std: 1.307142331093213 | reb, mean: 3.0, std: 1.8038102292878766 | stl, mean: 0.835820895522388, std: 0.9239276143607261 | blk, mean: 0.3283582089552239, std: 0.5568584509306754
Robin Lopez (lopezro01) | curr_mins, 9.7 | prev_mins, mean: 16.5, std: 8.012143561147942 | 2fga, mean: 5.361111111111111, std: 4.340716644478688 | 3fga, mean: 0.16666666666666666, std: 0.372677996249965 | fta, mean: 1.5, std: 1.4624940645653537 | 2fgp: (15, 12) | 3fgp: (2, 3) | ftp: (17, 12) | ast, mean: 1.5, std: 1.9930434571835665 | reb, mean: 3.5, std: 2.6087459737497545 | stl, mean: 0.05555555555555555, std: 0.2290614236454256 | blk, mean: 0.5, std: 0.6454972243679028
